regionalschluessel,ags,name,nuts,gid,sp_id,dpr_id,shared_area
065350012012,06535012,Lautertal (Vogelsberg),DE725,8,8,16,53732021.0152756
065350013013,06535013,Mücke,DE725,8,8,16,85755527.3273622
065350014014,06535014,Romrod,DE725,8,8,16,54244676.611566
065350015015,06535015,Schlitz,DE725,8,8,16,141634996.89043
065350016016,06535016,Schotten,DE725,8,8,16,133501058.981045
065350017017,06535017,Schwalmtal,DE725,8,8,16,54369609.5051248
065350018018,06535018,Ulrichstein,DE725,8,8,16,65646355.7941983
065350019019,06535019,Wartenberg,DE725,8,8,16,39432684.3683558
066110000000,06611000,Kassel,DE731,8,8,16,104398348.963434
066310001001,06631001,Bad Salzschlirf,DE732,8,8,16,13039914.9593687
066310002002,06631002,Burghaun,DE732,8,8,16,65339213.233479
066310003003,06631003,Dipperz,DE732,8,8,16,30267480.7351197
066310004004,06631004,Ebersburg,DE732,8,8,16,36543738.990697
066310005005,06631005,Ehrenberg (Rhön),DE732,9,9,17,293317.525937248
066310006006,06631006,Eichenzell,DE732,8,8,16,56153781.0273565
066310007007,06631007,Eiterfeld,DE732,8,8,16,89490884.9224357
066310008008,06631008,Flieden,DE732,8,8,16,49610427.9400681
066310009009,06631009,Fulda,DE732,8,8,16,103597497.401576
066310010010,06631010,Gersfeld (Rhön),DE732,9,9,17,652258.092034359
066310011011,06631011,Großenlüder,DE732,8,8,16,73889072.8309278
066310012012,06631012,Hilders,DE732,8,8,16,70293171.8069156
066310013013,06631013,Hofbieber,DE732,8,8,16,87030126.335739
066310014014,06631014,Hosenfeld,DE732,8,8,16,50649573.4516098
066310015015,06631015,Hünfeld,DE732,8,8,16,119908791.124986
066310016016,06631016,Kalbach,DE732,8,8,16,69565266.7185581
066310017017,06631017,Künzell,DE732,8,8,16,30062341.2012178
066310018018,06631018,Neuhof,DE732,8,8,16,90362961.479958
066310019019,06631019,Nüsttal,DE732,15,15,3,1312490.73153475
066310020020,06631020,Petersberg,DE732,8,8,16,35706805.8096906
066310021021,06631021,Poppenhausen (Wasserkuppe),DE732,8,8,16,40807615.2224784
066310022022,06631022,Rasdorf,DE732,15,15,3,4080531.51541149
066310023023,06631023,Tann (Rhön),DE732,15,15,3,493794.985457035
066320001001,06632001,Alheim,DE733,8,8,16,63989627.0223929
066320002002,06632002,Bad Hersfeld,DE733,8,8,16,73690981.90735
066320003003,06632003,Bebra,DE733,8,8,16,93667752.0235421
066320004004,06632004,Breitenbach a. Herzberg,DE733,8,8,16,42126981.4954841
066320005005,06632005,Cornberg,DE733,8,8,16,23252798.6466662
066320006006,06632006,Friedewald,DE733,8,8,16,39148338.1426208
066320007007,06632007,Hauneck,DE733,8,8,16,17728410.9507707
066320008008,06632008,Haunetal,DE733,8,8,16,54708387.0299627
066320009009,06632009,Heringen (Werra),DE733,15,15,3,1302612.39110285
066320010010,06632010,Hohenroda,DE733,15,15,3,2221022.49336266
066320011011,06632011,Kirchheim,DE733,8,8,16,50834280.2264437
066320012012,06632012,Ludwigsau,DE733,8,8,16,112020247.250107
066320013013,06632013,Nentershausen,DE733,8,8,16,56770177.6233418
066320014014,06632014,Neuenstein,DE733,8,8,16,64066070.7216262
066320015015,06632015,Niederaula,DE733,8,8,16,64139684.1946037
066320016016,06632016,Philippsthal (Werra),DE733,15,15,3,1429896.60271615
066320017017,06632017,Ronshausen,DE733,8,8,16,38161491.0007238
066320018018,06632018,Rotenburg a.d. Fulda,DE733,8,8,16,79912777.6413561
066320019019,06632019,Schenklengsfeld,DE733,8,8,16,63977637.3201638
066320020020,06632020,Wildeck,DE733,8,8,16,37514834.5039607
066330001001,06633001,Ahnatal,DE734,8,8,16,17826442.5447115
066330002002,06633002,Bad Karlshafen,DE734,7,7,15,149350.334237785
066330003003,06633003,Baunatal,DE734,8,8,16,39466867.9456387
066330004004,06633004,Breuna,DE734,8,8,16,40132772.2094884
066330005005,06633005,Calden,DE734,8,8,16,54737281.5009172
066330006006,06633006,Bad Emstal,DE734,8,8,16,38747105.93672
066330007007,06633007,Espenau,DE734,8,8,16,13466310.2986864
066330008008,06633008,Fuldabrück,DE734,8,8,16,17242370.1266324
066330009009,06633009,Fuldatal,DE734,8,8,16,34661008.2057267
066330010010,06633010,Grebenstein,DE734,8,8,16,49705321.8336814
066330011011,06633011,Habichtswald,DE734,8,8,16,27936832.3411217
066330012012,06633012,Helsa,DE734,8,8,16,26272301.7785325
066330013013,06633013,Hofgeismar,DE734,8,8,16,85758950.9847104
066330014014,06633014,Immenhausen,DE734,8,8,16,28490047.3066693
066330015015,06633015,Kaufungen,DE734,8,8,16,26508258.1422735
066330016016,06633016,Liebenau,DE734,8,8,16,48904727.5455041
066330017017,06633017,Lohfelden,DE734,8,8,16,16511950.2061486
066330018018,06633018,Naumburg,DE734,8,8,16,66233038.9267813
066330019019,06633019,Nieste,DE734,8,8,16,4070044.09643668
066330020020,06633020,Niestetal,DE734,8,8,16,22309057.6567062
066330021021,06633021,Oberweser,DE734,7,7,15,24561.9857948776
066330022022,06633022,Reinhardshagen,DE734,8,8,16,13349746.812122
066330023023,06633023,Schauenburg,DE734,8,8,16,31269740.6652209
066330024024,06633024,Söhrewald,DE734,8,8,16,59393740.731898
066330025025,06633025,Trendelburg,DE734,8,8,16,68727302.3125188
066330026026,06633026,Vellmar,DE734,8,8,16,14008882.1352526
066330027027,06633027,Wahlsburg,DE734,8,8,16,10266144.3994996
066330028028,06633028,Wolfhagen,DE734,8,8,16,112075426.419304
066330029029,06633029,Zierenberg,DE734,8,8,16,86733863.1223477
066339200200,06633200,Gutsbezirk Reinhardswald,DE734,8,8,16,182578378.134287
066340001001,06634001,Borken (Hessen),DE735,8,8,16,82159020.8813468
066340002002,06634002,Edermünde,DE735,8,8,16,25999423.8941462
066340003003,06634003,Felsberg,DE735,8,8,16,83409989.3208777
066340004004,06634004,Frielendorf,DE735,8,8,16,85769906.1928383
066340005005,06634005,Fritzlar,DE735,8,8,16,88972817.2465558
066340006006,06634006,Gilserberg,DE735,8,8,16,61367783.6225172
066340007007,06634007,Gudensberg,DE735,8,8,16,46012781.965258
066340008008,06634008,Guxhagen,DE735,8,8,16,26085585.7078025
066340009009,06634009,Homberg (Efze),DE735,8,8,16,100036589.479446
066340010010,06634010,Jesberg,DE735,8,8,16,49834645.8976802
066340011011,06634011,Knüllwald,DE735,8,8,16,100911213.682454
066340012012,06634012,Körle,DE735,8,8,16,17456151.989619
066340013013,06634013,Malsfeld,DE735,8,8,16,34356739.3144945
066340014014,06634014,Melsungen,DE735,8,8,16,63418578.6404933
066340015015,06634015,Morschen,DE735,8,8,16,47792257.1412361
066340016016,06634016,Neuental,DE735,8,8,16,38816014.1335647
066340017017,06634017,Neukirchen,DE735,8,8,16,66262438.7708732
066340018018,06634018,Niedenstein,DE735,8,8,16,30713809.0882712
066340019019,06634019,Oberaula,DE735,8,8,16,44142086.6684733
066340020020,06634020,Ottrau,DE735,8,8,16,48415466.5660703
066340021021,06634021,Schrecksbach,DE735,8,8,16,36577115.6937893
066340022022,06634022,Schwalmstadt,DE735,8,8,16,84702549.7742222
066340023023,06634023,Schwarzenborn,DE735,8,8,16,27097988.5264735
066340024024,06634024,Spangenberg,DE735,8,8,16,97145782.5614931
066340025025,06634025,Wabern,DE735,8,8,16,51446487.5378747
066340026026,06634026,Willingshausen,DE735,8,8,16,59870025.7146011
066340027027,06634027,Bad Zwesten,DE735,8,8,16,39507403.5439894
066350001001,06635001,Allendorf (Eder),DE736,8,8,16,42297922.4588575
066350002002,06635002,Bad Arolsen,DE736,8,8,16,116846210.361187
066350003003,06635003,Bad Wildungen,DE736,8,8,16,119721727.675223
066350004004,06635004,Battenberg (Eder),DE736,8,8,16,59601679.3959092
066350005005,06635005,Bromskirchen,DE736,8,8,16,28784121.0863711
066350006006,06635006,Burgwald,DE736,8,8,16,41353201.6348195
066350007007,06635007,Diemelsee,DE736,8,8,16,110305256.729923
066350008008,06635008,Diemelstadt,DE736,8,8,16,72052489.9858751
066350009009,06635009,Edertal,DE736,8,8,16,115579234.847266
066350010010,06635010,Frankenau,DE736,8,8,16,56886169.1269161
066350011011,06635011,Frankenberg (Eder),DE736,19,19,7,3653221.36601681
066350012012,06635012,Gemünden (Wohra),DE736,8,8,16,58852461.6376531
066350013013,06635013,Haina (Kloster),DE736,8,8,16,90881235.6693425
066350014014,06635014,Hatzfeld (Eder),DE736,8,8,16,50631388.434671
066350015015,06635015,Korbach,DE736,8,8,16,118185617.42889
066350016016,06635016,Lichtenfels,DE736,8,8,16,84117482.4520101
066350017017,06635017,Rosenthal,DE736,8,8,16,51168889.6058526
066350018018,06635018,Twistetal,DE736,8,8,16,74168522.8309416
066350019019,06635019,Vöhl,DE736,8,8,16,98900310.2058396
066350020020,06635020,Volkmarsen,DE736,8,8,16,67867954.1523503
066350021021,06635021,Waldeck,DE736,8,8,16,115796286.695878
066350022022,06635022,Willingen (Upland),DE736,19,19,7,10739988.2159722
066360001001,06636001,Bad Sooden-Allendorf,DE737,15,15,3,227117.69946099
066360002002,06636002,Berkatal,DE737,8,8,16,19653007.9423389
066360003003,06636003,Eschwege,DE737,8,8,16,63589051.1548229
066360004004,06636004,Großalmerode,DE737,8,8,16,37584734.8322424
066360005005,06636005,Herleshausen,DE737,8,8,16,56731648.1822479
066360006006,06636006,Hessisch Lichtenau,DE737,8,8,16,105305710.348944
066360007007,06636007,Meinhard,DE737,15,15,3,49289.0281483142
066360008008,06636008,Meißner,DE737,8,8,16,44655268.8947114
066360009009,06636009,Neu-Eichenberg,DE737,15,15,3,19167.1214089726
066360010010,06636010,Ringgau,DE737,8,8,16,66444361.6202395
066360011011,06636011,Sontra,DE737,8,8,16,111132543.257762
066360012012,06636012,Waldkappel,DE737,8,8,16,96760423.2477452
066360013013,06636013,Wanfried,DE737,15,15,3,1681510.22366747
066360014014,06636014,Wehretal,DE737,8,8,16,39154139.9298857
066360015015,06636015,Weißenborn,DE737,15,15,3,133039.611964829
066360016016,06636016,Witzenhausen,DE737,8,8,16,126410712.253494
066369200200,06636200,Gutsbezirk Kaufunger Wald,DE737,8,8,16,50075385.2328851
071110000000,07111000,Koblenz,DEB11,20,20,8,105964722.228254
071310007007,07131007,Bad Neuenahr-Ahrweiler,DEB12,20,20,8,63436929.7189687
071310070070,07131070,Remagen,DEB12,20,20,8,33263911.0830266
071310077077,07131077,Sinzig,DEB12,20,20,8,40921940.5687376
071310090090,07131090,Grafschaft,DEB12,20,20,8,57362826.8197574
071315001001,07131001,Adenau,DEB12,20,20,8,18674031.2560405
071315001004,07131004,Antweiler,DEB12,20,20,8,4477787.99344998
071315001005,07131005,Aremberg,DEB12,20,20,8,9612090.23961559
071315001008,07131008,Barweiler,DEB12,20,20,8,8633619.39665252
071315001009,07131009,Bauler,DEB12,20,20,8,2418323.657454
071315001015,07131015,Dankerath,DEB12,20,20,8,3243687.15277855
071315001018,07131018,Dorsel,DEB12,20,20,8,7166358.21624449
071315001021,07131021,Eichenbach,DEB12,20,20,8,5079461.78138686
071315001022,07131022,Fuchshofen,DEB12,20,20,8,2665330.28311253
071315001026,07131026,Harscheid,DEB12,20,20,8,3122241.74333654
071315001028,07131028,Herschbroich,DEB12,20,20,8,7112031.96408512
071315001030,07131030,Hoffeld,DEB12,20,20,8,5076101.21831947
071315001032,07131032,Honerath,DEB12,20,20,8,1991396.63519627
071315001033,07131033,Hümmel,DEB12,20,20,8,15670386.5509535
071315001034,07131034,Insul,DEB12,20,20,8,5049517.59223527
071315001037,07131037,Kaltenborn,DEB12,20,20,8,22018759.9079808
071315001042,07131042,Kottenborn,DEB12,20,20,8,3698457.66613913
071315001044,07131044,Leimbach,DEB12,20,20,8,15637451.5593924
071315001050,07131050,Meuspath,DEB12,20,20,8,3161582.28021706
071315001051,07131051,Müllenbach,DEB12,20,20,8,8045205.03512035
071315001052,07131052,Müsch,DEB12,20,20,8,3842093.33706318
071315001058,07131058,Nürburg,DEB12,20,20,8,3552898.66122969
071315001062,07131062,Ohlenhard,DEB12,20,20,8,4989118.27857204
071315001065,07131065,Pomster,DEB12,20,20,8,5745959.54540189
071315001066,07131066,Quiddelbach,DEB12,20,20,8,4378579.20445987
071315001069,07131069,Reifferscheid,DEB12,20,20,8,14255440.2707897
071315001072,07131072,Rodder,DEB12,20,20,8,6301266.23344794
071315001074,07131074,Schuld,DEB12,20,20,8,5947467.96726592
071315001075,07131075,Senscheid,DEB12,20,20,8,4272318.92656066
071315001076,07131076,Sierscheid,DEB12,20,20,8,2306743.92133532
071315001079,07131079,Trierscheid,DEB12,20,20,8,4123850.32789949
071315001082,07131082,Wershofen,DEB12,20,20,8,14425743.5796221
071315001083,07131083,Wiesemscheid,DEB12,20,20,8,5647837.17907591
071315001084,07131084,Wimbach,DEB12,20,20,8,6927041.4917262
071315001085,07131085,Winnerath,DEB12,20,20,8,3308584.20747273
071315001086,07131086,Wirft,DEB12,20,20,8,3280600.51756883
071315001501,07131501,Dümpelfeld,DEB12,20,20,8,11846973.4071224
071315002002,07131002,Ahrbrück,DEB12,20,20,8,12561040.529677
071315002003,07131003,Altenahr,DEB12,20,20,8,14765967.5265662
071315002011,07131011,Berg,DEB12,20,20,8,18966367.5444255
071315002017,07131017,Dernau,DEB12,20,20,8,5676647.82681822
071315002027,07131027,Heckenbach,DEB12,20,20,8,27388385.1500853
071315002029,07131029,Hönningen,DEB12,20,20,8,9947319.373897
071315002036,07131036,Kalenborn,DEB12,20,20,8,4340164.24110569
071315002039,07131039,Kesseling,DEB12,20,20,8,31219782.0595421
071315002040,07131040,Kirchsahr,DEB12,20,20,8,6151878.62342373
071315002047,07131047,Lind,DEB12,20,20,8,12466329.5314137
071315002049,07131049,Mayschoß,DEB12,20,20,8,5608164.66913112
071315002068,07131068,Rech,DEB12,20,20,8,4757946.19732693
071315003006,07131006,Bad Breisig,DEB12,20,20,8,19834978.2882105
071315003014,07131014,Brohl-Lützing,DEB12,20,20,8,9200143.1509741
071315003025,07131025,Gönnersdorf,DEB12,20,20,8,5031224.80442315
071315003081,07131081,Waldorf,DEB12,20,20,8,7574211.24579477
071315004016,07131016,Dedenbach,DEB12,20,20,8,7548810.15338118
071315004041,07131041,Königsfeld,DEB12,20,20,8,7331925.82942683
071315004054,07131054,Niederdürenbach,DEB12,20,20,8,6774991.00570541
071315004055,07131055,Niederzissen,DEB12,20,20,8,12046033.5358292
071315004059,07131059,Oberdürenbach,DEB12,20,20,8,6928216.12411358
071315004060,07131060,Oberzissen,DEB12,20,20,8,2706401.56848263
071315004073,07131073,Schalkenbach,DEB12,20,20,8,10259043.4135112
071315004201,07131201,Brenk,DEB12,20,20,8,3062448.15572591
071315004202,07131202,Burgbrohl,DEB12,20,20,8,10710254.1274329
071315004204,07131204,Galenberg,DEB12,20,20,8,2313861.86015108
071315004205,07131205,Glees,DEB12,20,20,8,11454734.6204561
071315004206,07131206,Hohenleimbach,DEB12,20,20,8,10190380.8427259
071315004208,07131208,Spessart,DEB12,20,20,8,8797123.93751507
071315004209,07131209,Wassenach,DEB12,20,20,8,6068739.57752939
071315004210,07131210,Wehr,DEB12,20,20,8,9822499.3878186
071315004211,07131211,Weibern,DEB12,20,20,8,10651248.1250598
071315004502,07131502,Kempenich,DEB12,20,20,8,11851530.0296594
071320050050,07132050,Herdorf,DEB13,20,20,8,18038649.2594755
071325001001,07132001,Almersbach,DEB13,20,20,8,589444.361841812
071325001004,07132004,Bachenberg,DEB13,20,20,8,1739431.02347892
071325001009,07132009,Birnbach,DEB13,20,20,8,3062631.44297229
071325001017,07132017,Busenhausen,DEB13,20,20,8,3079945.1788485
071325001022,07132022,Eichelhardt,DEB13,20,20,8,2876993.48424878
071325001027,07132027,Ersfeld,DEB13,20,20,8,1408712.8095669
071325001031,07132031,Fiersbach,DEB13,20,20,8,3048976.70930681
071325001033,07132033,Fluterschen,DEB13,20,20,8,3438437.5005072
071325001035,07132035,Forstmehren,DEB13,20,20,8,1578531.21705741
071325001040,07132040,Gieleroth,DEB13,20,20,8,5906238.07296666
071325001046,07132046,Hasselbach,DEB13,20,20,8,5698357.91436143
071325001047,07132047,Helmenzen,DEB13,20,20,8,4058622.19171399
071325001048,07132048,Helmeroth,DEB13,20,20,8,3597814.43543479
071325001049,07132049,Hemmelzen,DEB13,20,20,8,2834632.61342089
071325001051,07132051,Heupelzen,DEB13,20,20,8,2496233.00443672
071325001052,07132052,Hilgenroth,DEB13,20,20,8,2968297.88698217
071325001053,07132053,Hirz-Maulsbach,DEB13,20,20,8,6125921.62567243
071325001056,07132056,Idelberg,DEB13,20,20,8,1139942.10759686
071325001057,07132057,Ingelbach,DEB13,20,20,8,4651481.08234998
071325001058,07132058,Isert,DEB13,20,20,8,1833644.86443019
071325001061,07132061,Kettenhausen,DEB13,20,20,8,1717156.71639075
071325001062,07132062,Kircheib,DEB13,20,20,8,6437116.05062933
071325001064,07132064,Kraam,DEB13,20,20,8,2755249.24096229
071325001067,07132067,Mammelzen,DEB13,20,20,8,3934813.98692216
071325001069,07132069,Mehren,DEB13,20,20,8,3689541.50321115
071325001070,07132070,Michelbach (Westerwald),DEB13,20,20,8,4353364.98968683
071325001074,07132074,Neitersen,DEB13,20,20,8,5762419.56218392
071325001081,07132081,Obererbach (Westerwald),DEB13,20,20,8,3667885.80786712
071325001082,07132082,Oberirsen,DEB13,20,20,8,9242147.24954069
071325001086,07132086,Oberwambach,DEB13,20,20,8,3949252.10531587
071325001087,07132087,Ölsen,DEB13,20,20,8,2246753.32737043
071325001092,07132092,Racksen,DEB13,20,20,8,1928012.11095317
071325001094,07132094,Rettersen,DEB13,20,20,8,3204707.27760855
071325001099,07132099,Schöneberg,DEB13,20,20,8,3122843.11021808
071325001106,07132106,Sörth,DEB13,20,20,8,2158393.92685918
071325001109,07132109,Stürzelbach,DEB13,20,20,8,1857016.00647474
071325001110,07132110,Volkerzen,DEB13,20,20,8,1989252.0821072
071325001114,07132114,Werkhausen,DEB13,20,20,8,5892517.1193422
071325001115,07132115,Weyerbusch,DEB13,20,20,8,4310192.13632051
071325001118,07132118,Wölmersen,DEB13,20,20,8,2634499.63931067
071325001201,07132201,Berod bei Hachenburg,DEB13,20,20,8,5012376.418717
071325001501,07132501,Altenkirchen (Westerwald),DEB13,20,20,8,11192105.431694
071325002002,07132002,Alsdorf,DEB13,20,20,8,5953927.78760816
071325002006,07132006,Betzdorf,DEB13,20,20,8,9498190.1410209
071325002042,07132042,Grünebach,DEB13,20,20,8,2545072.34728966
071325002098,07132098,Scheuerfeld,DEB13,20,20,8,2678480.64175178
071325002111,07132111,Wallmenroth,DEB13,20,20,8,3854009.92415912
071325003018,07132018,Daaden,DEB13,20,20,8,19447601.1081896
071325003019,07132019,Derschen,DEB13,20,20,8,7141002.06062395
071325003026,07132026,Emmerzhausen,DEB13,20,20,8,7019117.98186783
071325003036,07132036,Friedewald,DEB13,20,20,8,7020334.9100946
071325003068,07132068,Mauden,DEB13,20,20,8,1744873.45938491
071325003075,07132075,Niederdreisbach,DEB13,20,20,8,4167454.15332433
071325003079,07132079,Nisterberg,DEB13,20,20,8,4493279.10872418
071325003101,07132101,Schutzbach,DEB13,20,20,8,1251002.63895638
071325003113,07132113,Weitefeld,DEB13,20,20,8,8524193.34733635
071325004005,07132005,Berzhausen,DEB13,20,20,8,2386324.5584894
071325004015,07132015,Bürdenbach,DEB13,20,20,8,2652826.96718344
071325004016,07132016,Burglahr,DEB13,20,20,8,2885629.78191518
071325004023,07132023,Eichen,DEB13,20,20,8,4430474.52873824
071325004029,07132029,Eulenberg,DEB13,20,20,8,1149645.89772588
071325004032,07132032,Flammersfeld,DEB13,20,20,8,4063051.67761247
071325004041,07132041,Giershausen,DEB13,20,20,8,2121977.35607391
071325004043,07132043,Güllesheim,DEB13,20,20,8,2316128.85107718
071325004055,07132055,Horhausen (Westerwald),DEB13,20,20,8,4636757.56476987
071325004060,07132060,Kescheid,DEB13,20,20,8,4773934.09946281
071325004065,07132065,Krunkel,DEB13,20,20,8,2788523.27618126
071325004078,07132078,Niedersteinebach,DEB13,20,20,8,784102.09576452
071325004083,07132083,Oberlahr,DEB13,20,20,8,2866510.58585553
071325004084,07132084,Obernau,DEB13,20,20,8,1491655.53776365
071325004085,07132085,Obersteinebach,DEB13,20,20,8,3152777.85649419
